latitud,longitud
-23.447360222,-37.173214632
-23.442411573,-37.169693888
-23.437462924000002,-37.166173144
-23.432514275,-37.1626524
-23.427565626,-37.159131656
-23.422616976999997,-37.155610912
-23.417668327999998,-37.152090168
-23.412719679,-37.148569424
-23.40777103,-37.14504868
-23.402822381,-37.141527936
-23.397873732,-37.138007192
-23.392925083,-37.134486448000004
-23.387976434000002,-37.130965704000005
-23.383027785000003,-37.127444960000005
-23.378079136000004,-37.123924216000006
-23.373130487,-37.120403472
-23.368181838,-37.11688272800001
-23.363233189,-37.11336198400001
-23.35828454,-37.10984124
-23.353335891,-37.106320496
-23.348387242,-37.102799752
-23.343438593000002,-37.099279008
-23.338489944000003,-37.095758264000004
-23.333541295000003,-37.09223752
-23.328592646,-37.088716776
-23.323643997,-37.085196032
-23.318695348,-37.081675288
-23.313746699,-37.078154544
-23.30879805,-37.0746338
-23.303849401,-37.071113056
-23.298900752,-37.067592312
-23.293952103000002,-37.064071568
-23.289003454000003,-37.060550824
-23.284054805000004,-37.057030080000004
-23.279106156,-37.053509336000005
-23.274157507,-37.049988592000005
-23.269208858,-37.046467848000006
-23.264260209,-37.042947104
-23.25931156,-37.03942636000001
-23.254362911,-37.03590561600001
-23.249414262000002,-37.032384872
-23.244465612999996,-37.028864127999995
-23.239516963999996,-37.025343383999996
-23.234568314999997,-37.021822639999996
-23.229619665999998,-37.018301896
-23.224671017,-37.014781152
-23.219722368,-37.011260408
-23.214773719,-37.007739664
-23.20982507,-37.00421892
-23.204876420999998,-37.000698176
-23.199927772,-36.997177432
-23.194979122999996,-36.993656688
-23.190030473999997,-36.990135944
-23.185081824999997,-36.9866152
-23.180133176,-36.983094455999996
-23.175184527,-36.979573712
-23.170235878,-36.976052968000005
-23.165287229,-36.972532224
-23.16033858,-36.96901148
-23.155389931,-36.96549073599999
-23.150441282,-36.96196999199999
-23.145492632999996,-36.958449248
-23.140543983999997,-36.954928503999994
-23.135595334999998,-36.951407759999995
-23.130646686,-36.947887015999996
-23.125698037,-36.944366271999996
-23.120749388,-36.940845528
-23.115800739,-36.937324784
-23.11085209,-36.93380404
-23.105903441,-36.930283296
-23.100954792,-36.926762552
-23.096006142999997,-36.923241808
-23.091057494,-36.919721064
-23.086108845,-36.91620032
-23.081160196,-36.912679576
-23.076211547,-36.909158832
-23.071262898,-36.905638088
-23.066314249,-36.902117344
-23.061365600000002,-36.898596600000005
-23.056416951,-36.895075856000005
-23.051468302,-36.891555112
-23.046519653,-36.888034368
-23.041571003999998,-36.884513624
-23.036622355,-36.88099288
-23.031673706,-36.877472136
-23.026725057,-36.873951392
-23.021776408,-36.870430647999996
-23.016827759,-36.866909904
-23.01187911,-36.86338916
-23.006930461,-36.859868416
-23.001981811999997,-36.856347672
-22.997033162999998,-36.852826928
-22.992084514,-36.849306184
-22.987135865,-36.84578544
-22.982187216,-36.842264696
-22.977238567,-36.838743952
-22.972289918,-36.835223208
-22.967341269000002,-36.831702464
-22.96239262,-36.82818172
-22.957443971,-36.824660976
-22.952495321999997,-36.821140232000005
-22.947546672999998,-36.817619488000005
-22.942598024,-36.814098744
-22.937649375,-36.810578
-22.932700726,-36.807057256
-22.927752077,-36.803536512
-22.922803428,-36.800015768
-22.917854779000002,-36.796495024
-22.91290613,-36.792974279999996
-22.907957481,-36.789453536
-22.903008831999998,-36.785932792
-22.898060183,-36.782412048
-22.893111534,-36.778891304
-22.888162885,-36.77537056
-22.883214236,-36.771849816
-22.878265587,-36.768329072
-22.873316938000002,-36.764808328
-22.868368289000003,-36.761287584
-22.86341964,-36.75776684
-22.858470991,-36.754246096
-22.853522341999998,-36.750725352
-22.848573693,-36.747204608
-22.843625044,-36.743683864000005
-22.838676395,-36.740163120000005
-22.833727746,-36.736642376
-22.828779096999998,-36.733121632
-22.823830448000002,-36.729600888
-22.818881799,-36.726080144
-22.81393315,-36.7225594
-22.808984500999998,-36.719038656
-22.804035852,-36.715517911999996
-22.799087203,-36.711997168
-22.794138554,-36.708476424
-22.789189905,-36.70495568
-22.784241256,-36.701434936
-22.779292607000002,-36.697914192000006
-22.774343958000003,-36.694393448
-22.769395309,-36.690872704
-22.76444666,-36.68735196
-22.759498010999998,-36.683831216
-22.754549362000002,-36.680310472
-22.749600713,-36.676789728
-22.744652064,-36.673268984
-22.739703415,-36.669748240000004
-22.734754766000002,-36.666227496000005
-22.729806117000003,-36.662706752000005
-22.724857468000003,-36.659186008000006
-22.719908819,-36.655665264
-22.71496017,-36.65214452
-22.710011521,-36.64862377600001
-22.705062872,-36.645103032
-22.700114223,-36.641582288
-22.695165574,-36.638061544
-22.690216925,-36.6345408
-22.685268276000002,-36.631020056000004
-22.680319627000003,-36.627499312000005
-22.675370978000004,-36.623978568
-22.670422329,-36.620457824000006
-22.66547368,-36.61693708
-22.660525031,-36.613416336
-22.655576382,-36.609895592
-22.650627733,-36.606374848
-22.645679084,-36.602854104
-22.640730435000002,-36.59933336
-22.635781786000003,-36.595812616
-22.630833137000003,-36.592291872000004
-22.625884487999997,-36.588771128
-22.620935838999998,-36.585250384
-22.61598719,-36.58172964
-22.611038541,-36.578208896
-22.606089892,-36.57468815199999
-22.601141243,-36.571167408
-22.596192593999998,-36.567646664
-22.591243945,-36.564125919999995
-22.586295296,-36.560605175999996
-22.581346647,-36.557084431999996
-22.576397997999997,-36.553563688
-22.571449348999998,-36.550042944
-22.5665007,-36.5465222
-22.561552051,-36.543001456
-22.556603402,-36.539480712
-22.551654753,-36.535959968
-22.546706104,-36.532439224
-22.541757455,-36.52891848
-22.536808806,-36.525397736
-22.531860156999997,-36.521876992
-22.526911507999998,-36.518356247999996
-22.521962859,-36.514835504
-22.51701421,-36.51131476
-22.512065561,-36.507794016
-22.507116912,-36.504273272
-22.502168262999998,-36.500752528
-22.497219614,-36.49723178399999
-22.492270964999996,-36.49371104
-22.487322315999997,-36.490190296
-22.482373666999997,-36.486669551999995
-22.477425017999998,-36.483148807999996
-22.472476369,-36.479628063999996
-22.46752772,-36.476107320000004
-22.462579071,-36.472586576
-22.457630422,-36.469065832
-22.452681773,-36.465545088
-22.447733124,-36.462024344
-22.442784475,-36.4585036
-22.437835826,-36.454982856
-22.432887176999998,-36.451462112
-22.427938528,-36.447941368
-22.422989879,-36.444420624
-22.41804123,-36.44089988
-22.413092581,-36.437379136000004
-22.408143932,-36.433858392
-22.403195283,-36.430337648000005
-22.398246634,-36.426816904
-22.393297985,-36.42329616
-22.388349336,-36.419775416
-22.383400686999998,-36.416254672
-22.378452038,-36.412733928
-22.373503389,-36.409213184
-22.36855474,-36.405692439999996
-22.363606091,-36.402171695999996
-22.358657442000002,-36.398650952000004
-22.353708793,-36.395130208
-22.348760144,-36.391609464
-22.343811495,-36.38808872
-22.338862846,-36.384567976
-22.333914197,-36.381047232
-22.328965548,-36.377526488
-22.324016899,-36.374005744
-22.31906825,-36.370485
-22.314119601,-36.366964256
-22.309170952,-36.363443512
-22.304222303,-36.359922768000004
-22.299273654,-36.356402024
-22.294325005,-36.352881280000005
-22.289376356,-36.349360536
-22.284427707,-36.345839792
-22.279479058,-36.342319048
-22.274530409,-36.338798304
-22.26958176,-36.33527756
-22.264633111000002,-36.331756816
-22.259684462,-36.328236071999996
-22.254735812999996,-36.324715327999996
-22.249787164,-36.321194584000004
-22.244838515,-36.31767384
-22.239889866,-36.314153096
-22.234941217,-36.310632352
-22.229992568,-36.307111608
-22.225043919,-36.303590864
-22.22009527,-36.30007012
-22.215146621,-36.296549376
-22.210197972000003,-36.293028632
-22.205249323,-36.289507888
-22.200300674,-36.285987144
-22.195352025,-36.282466400000004
-22.190403376000003,-36.278945656
-22.185454727,-36.275424912000005
-22.180506078,-36.271904168000006
-22.175557429,-36.268383424
-22.170608780000002,-36.26486268
-22.165660131000003,-36.261341936
-22.160711482,-36.257821192
-22.155762833,-36.254300448
-22.150814184,-36.250779704
-22.145865535000002,-36.247258959999996
-22.140916886,-36.243738216000004
-22.135968237,-36.240217472
-22.131019588,-36.236696728
-22.126070939,-36.233175984
-22.121122290000002,-36.22965524
-22.116173641,-36.226134496
-22.111224992000004,-36.222613752
-22.106276343,-36.219093008
-22.101327694,-36.215572264
-22.096379045,-36.21205152
-22.091430396,-36.208530776
-22.086481747,-36.205010032000004
-22.081533098,-36.201489288000005
-22.076584449000002,-36.197968544000005
-22.0716358,-36.194447800000006
-22.066687151000004,-36.190927056
-22.061738502,-36.187406312
-22.056789853,-36.18388556800001
-22.051841204,-36.180364824
-22.046892555000003,-36.17684408
-22.041943906,-36.173323336
-22.036995257,-36.169802592
-22.032046608,-36.166281848000004
-22.027097959000002,-36.162761104000005
-22.022149310000003,-36.15924036
-22.017200661,-36.155719616
-22.012252011999998,-36.15219887200001
-22.007303363,-36.148678128
-22.002354714,-36.145157384
-21.997406064999996,-36.14163664
-21.992457416,-36.138115895999995
-21.987508766999998,-36.134595152
-21.982560118,-36.131074407999996
-21.977611468999996,-36.127553664
-21.97266282,-36.12403292
-21.967714170999997,-36.120512176
-21.962765521999998,-36.116991432
-21.957816873,-36.113470688
-21.952868224,-36.109949944
-21.947919575,-36.106429199999994
-21.942970925999997,-36.102908456
-21.938022276999998,-36.099387711999995
-21.933073628,-36.095866967999996
-21.928124979,-36.092346223999996
-21.923176329999997,-36.088825480000004
-21.918227680999998,-36.085304736
-21.913279032000002,-36.081783992
-21.908330383,-36.078263248
-21.903381734,-36.074742504
-21.898433084999997,-36.07122176
-21.893484436,-36.067701016
-21.888535787000002,-36.064180272
-21.883587138,-36.060659527999995
-21.878638488999997,-36.057138784
-21.87368984,-36.05361804
-21.868741190999998,-36.050097296
-21.863792542,-36.046576552
-21.858843893,-36.043055808
-21.853895244,-36.039535064
-21.848946595,-36.03601432
-21.843997945999998,-36.032493576
-21.839049297,-36.028972832
-21.834100648,-36.025452088
-21.829151999,-36.021931344
-21.824203349999998,-36.018410599999996
-21.819254701,-36.014889855999996
-21.814306052,-36.011369112
-21.809357403,-36.007848368
-21.804408754,-36.004327624
-21.799460104999998,-36.00080688
-21.794511456,-35.997286136
-21.789562807,-35.993765392
-21.784614158,-35.990244648
-21.779665508999997,-35.986723904
-21.774716859999998,-35.98320316
-21.769768211000002,-35.979682416
-21.764819562,-35.976161672
-21.759870913,-35.972640928000004
-21.754922263999998,-35.969120184
-21.749973615000002,-35.96559944
-21.745024966,-35.962078696
-21.740076317,-35.958557952
-21.735127667999997,-35.955037208
-21.730179019,-35.951516464
-21.72523037,-35.94799572
-21.720281721,-35.944474976
-21.715333072,-35.940954232
-21.710384423,-35.937433487999996
-21.705435774,-35.933912744000004
-21.700487125,-35.930392
-21.695538476,-35.926871256
-21.690589827,-35.923350512
-21.685641178,-35.919829768
-21.680692528999998,-35.916309024
-21.67574388,-35.91278828
-21.670795231,-35.909267536
-21.665846582,-35.905746792
-21.660897933,-35.902226048
-21.655949284,-35.898705304
-21.651000635000003,-35.895184560000004
-21.646051986,-35.891663816
-21.641103337,-35.888143072
-21.636154687999998,-35.884622328
-21.631206039000002,-35.881101584
-21.62625739,-35.87758084
-21.621308741,-35.874060096
-21.616360092,-35.870539352
-21.611411443,-35.867018608
-21.606462794000002,-35.863497864
-21.601514145,-35.859977119999996
-21.596565496,-35.856456376000004
-21.591616846999997,-35.852935632000005
-21.586668198,-35.849414888
-21.581719549,-35.845894144
-21.5767709,-35.8423734
-21.571822251,-35.838852656
-21.566873602,-35.835331912
-21.561924953000002,-35.831811168
-21.556976304,-35.828290424
-21.552027655,-35.82476968
-21.547079006,-35.821248936
-21.542130357,-35.817728192000004
-21.537181708,-35.814207448
-21.532233059,-35.810686704000005
-21.52728441,-35.80716596
-21.522335761,-35.803645216
-21.517387112,-35.80012447200001
-21.512438463,-35.796603728
-21.507489814000003,-35.793082984
-21.502541165,-35.78956224
-21.497592516,-35.786041496
-21.492643866999998,-35.782520752
-21.487695218000002,-35.779000008
-21.482746569,-35.775479264000005
-21.47779792,-35.77195852
-21.472849271,-35.768437776
-21.467900622000002,-35.76491703200001
-21.462951973000003,-35.761396288
-21.458003324,-35.757875544
-21.453054675,-35.7543548
-21.448106026,-35.750834056
-21.443157377000002,-35.747313312
-21.438208728,-35.743792567999996
-21.433260079,-35.740271824000004
-21.428311430000004,-35.736751080000005
-21.423362781,-35.733230336
-21.418414132000002,-35.729709592000006
-21.413465483,-35.726188848
-21.408516834000004,-35.722668104
-21.403568185,-35.71914736000001
-21.398619536,-35.715626616
-21.393670887,-35.712105872
-21.388722238,-35.708585127999996
-21.383773588999997,-35.705064384
-21.378824939999998,-35.70154364
-21.373876291000002,-35.698022896
-21.368927642,-35.694502152
-21.363978993,-35.690981408
-21.359030343999997,-35.687460664
-21.354081695,-35.68393992
-21.349133046,-35.680419176
-21.344184397,-35.676898431999994
-21.339235747999997,-35.673377687999995
-21.334287099,-35.669856944
-21.32933845,-35.666336199999996
-21.324389801,-35.662815456
-21.319441152,-35.659294712000005
-21.314492503,-35.655773968
-21.309543854,-35.652253224
-21.304595205,-35.64873247999999
-21.299646556,-35.645211736
-21.294697906999996,-35.641690992
-21.289749258,-35.638170247999994
-21.284800608999998,-35.634649504
-21.27985196,-35.631128759999996
-21.274903311,-35.627608015999996
-21.269954662,-35.624087272000004
-21.265006013,-35.620566528
-21.260057363999998,-35.617045784
-21.255108715,-35.613525040000006
-21.250160066,-35.610004296
-21.245211417,-35.606483552
-21.240262767999997,-35.602962807999994
-21.235314118999998,-35.599442064
-21.230365470000002,-35.59592132
-21.225416821,-35.592400575999996
-21.220468172,-35.588879832
-21.215519522999998,-35.585359088
-21.210570874000002,-35.581838344
-21.205622225,-35.578317600000005
-21.200673576,-35.574796856
-21.195724926999997,-35.571276112
-21.190776278,-35.567755368
-21.185827629,-35.564234624
-21.18087898,-35.56071388
-21.175930331,-35.557193135999995
-21.170981682,-35.553672392
-21.166033033,-35.550151648
-21.161084384,-35.546630904
-21.156135735,-35.54311016
-21.151187086,-35.539589416
-21.146238437,-35.536068672
-21.141289787999998,-35.532547928
-21.136341139,-35.529027184
-21.131392490000003,-35.52550644
-21.126443841,-35.521985695999994
-21.121495192,-35.518464952
-21.116546543,-35.514944208
-21.111597894000003,-35.511423463999996
-21.106649245,-35.507902720000004
-21.101700596,-35.504381976000005
-21.096751946999998,-35.500861232
-21.091803298000002,-35.497340488
-21.086854649,-35.493819744
-21.081906,-35.490299
-21.081906,-35.490299
-21.077621103000002,-35.488070617
-21.073336206,-35.485842234
-21.069051309,-35.483613851
-21.064766412,-35.481385468000006
-21.060481515,-35.479157085
-21.056196618,-35.476928701999995
-21.051911721,-35.474700319
-21.047626823999998,-35.472471936
-21.043341927,-35.470243552999996
-21.039057030000002,-35.46801517
-21.034772132999997,-35.465786787
-21.030487236,-35.463558404000004
-21.026202339,-35.461330021
-21.021917442000003,-35.459101638
-21.017632544999998,-35.456873255
-21.013347648,-35.454644871999996
-21.009062751000002,-35.452416489
-21.004777854,-35.450188106
-21.000492957,-35.447959723
-20.99620806,-35.44573134
-20.991923163,-35.443502957
-20.987638266,-35.441274574000005
-20.983353369,-35.439046191
-20.979068471999998,-35.436817808
-20.974783575,-35.434589425
-20.970498678000002,-35.432361042
-20.966213780999997,-35.430132658999995
-20.961928884,-35.427904276
-20.957643987,-35.425675893
-20.95335909,-35.42344751
-20.949074192999998,-35.421219127
-20.944789296,-35.418990744
-20.940504398999998,-35.416762361
-20.936219502,-35.414533978
-20.931934605,-35.412305595
-20.927649707999997,-35.410077212
-20.923364811,-35.407848828999995
-20.919079914,-35.405620446
-20.914795016999996,-35.403392063
-20.910510119999998,-35.401163679999996
-20.906225223,-35.398935297
-20.901940326000002,-35.396706914
-20.897655428999997,-35.394478531000004
-20.893370532,-35.392250148
-20.889085635,-35.39002176499999
-20.884800738,-35.387793382
-20.880515841,-35.385564998999996
-20.876230944,-35.383336616
-20.871946046999998,-35.381108233
-20.86766115,-35.37887985
-20.863376253000002,-35.376651467
-20.859091355999997,-35.374423084
-20.854806459,-35.372194701
-20.850521562,-35.369966317999996
-20.846236665,-35.367737934999994
-20.841951767999998,-35.365509552
-20.837666871,-35.363281169
-20.833381973999998,-35.361052785999995
-20.829097077,-35.358824403
-20.82481218,-35.35659602
-20.820527282999997,-35.354367637
-20.816242386,-35.352139254
-20.811957489,-35.349910871000006
-20.807672592,-35.347682488000004
-20.803387695,-35.345454105
-20.799102798000003,-35.343225722
-20.794817901000002,-35.340997339
-20.790533004,-35.338768956
-20.786248107000002,-35.336540573
-20.781963210000004,-35.334312190000006
-20.777678313,-35.332083807000004
-20.773393416,-35.329855424
-20.769108519000003,-35.32762704100001
-20.764823622,-35.325398658
-20.760538725,-35.323170275
-20.756253828000002,-35.320941892
-20.751968931,-35.318713509
-20.747684034000002,-35.316485126
-20.743399137,-35.314256743
-20.73911424,-35.31202836
-20.734829343,-35.309799977000004
-20.730544446000003,-35.307571594
-20.726259548999998,-35.30534321100001
-20.721974652,-35.303114828
-20.717689755000002,-35.300886444999996
-20.713404858,-35.298658062
-20.709119961,-35.296429679
-20.704835064,-35.294201296000004
-20.700550167,-35.291972913
-20.69626527,-35.28974453
-20.691980373,-35.287516147000005
-20.687695476,-35.285287764
-20.683410579,-35.283059381
-20.679125682000002,-35.280830998
-20.674840785,-35.278602615
-20.670555888,-35.276374232
-20.666270991,-35.274145849
-20.661986094000003,-35.271917466
-20.657701196999998,-35.269689083
-20.6534163,-35.2674607
-20.649131403000002,-35.265232317
-20.644846506,-35.263003934000004
-20.640561609,-35.260775551
-20.636276712,-35.258547168
-20.631991815,-35.256318785
-20.627706918,-35.254090402
-20.623422021000003,-35.251862019
-20.619137123999998,-35.249633636
-20.614852227,-35.247405253
-20.610567330000002,-35.24517687
-20.606282433,-35.242948487
-20.601997536,-35.240720104000005
-20.597712639,-35.238491721
-20.593427742,-35.236263338
-20.589142845,-35.234034955
-20.584857948,-35.231806572
-20.580573051000002,-35.229578189
-20.576288154,-35.227349806
-20.572003257000002,-35.225121423
-20.56771836,-35.22289304
-20.563433463,-35.220664657
-20.559148566,-35.218436274
-20.554863669,-35.216207890999996
-20.550578771999998,-35.213979508
-20.546293875,-35.211751125
-20.542008978,-35.209522742000004
-20.537724081,-35.207294359
-20.533439184,-35.205065976
-20.529154287,-35.202837593
-20.52486939,-35.20060921
-20.520584493,-35.198380827
-20.516299596,-35.196152444
-20.512014698999998,-35.193924061000004
-20.507729802,-35.191695678
-20.503444905000002,-35.189467295
-20.499160007999997,-35.187238912
-20.494875111,-35.185010529
-20.490590214,-35.182782146
-20.486305317000003,-35.180553763
-20.482020419999998,-35.17832538
-20.477735523,-35.176096997
-20.473450625999998,-35.173868614
-20.469165729,-35.171640231
-20.464880832,-35.169411847999996
-20.460595934999997,-35.167183465
-20.456311038,-35.164955082
-20.452026141,-35.162726699000004
-20.447741244,-35.160498316
-20.443456346999998,-35.158269933
-20.43917145,-35.15604155
-20.434886553,-35.153813167
-20.430601656,-35.151584784
-20.426316759,-35.149356401
-20.422031861999997,-35.147128018
-20.417746965,-35.144899635
-20.413462068,-35.142671252
-20.409177171,-35.140442869
-20.404892273999998,-35.138214485999995
-20.400607377,-35.135986103
-20.396322480000002,-35.13375772
-20.392037582999997,-35.131529337
-20.387752686,-35.129300954
-20.383467789,-35.127072571
-20.379182892,-35.124844188
-20.374897994999998,-35.122615805
-20.370613098,-35.120387422
-20.366328201,-35.118159039
-20.362043304,-35.115930655999996
-20.357758407,-35.113702273
-20.35347351,-35.11147389
-20.349188613,-35.109245507
-20.344903716,-35.107017123999995
-20.340618818999996,-35.104788741
-20.336333921999998,-35.102560358
-20.332049025,-35.100331974999996
-20.327764128,-35.098103592
-20.323479230999997,-35.095875209
-20.319194334,-35.093646826
-20.314909436999997,-35.091418442999995
-20.31062454,-35.08919006
-20.306339642999998,-35.086961677
-20.302054745999996,-35.084733293999996
-20.297769848999998,-35.082504911
-20.293484952,-35.080276528
-20.289200055,-35.078048145
-20.284915157999997,-35.075819761999995
-20.280630261,-35.073591379
-20.276345364,-35.071362996000005
-20.272060467,-35.069134613
-20.26777557,-35.06690623
-20.263490673000003,-35.064677847
-20.259205775999998,-35.062449464000004
-20.254920879,-35.060221081
-20.250635982000002,-35.057992698
-20.246351085,-35.055764315000005
-20.242066188,-35.053535932
-20.237781291,-35.051307549
-20.233496394,-35.049079166
-20.229211497,-35.046850783000004
-20.2249266,-35.0446224
-20.220641703,-35.04239401700001
-20.216356806,-35.040165634000005
-20.212071909000002,-35.037937251
-20.207787011999997,-35.035708868
-20.203502115,-35.033480485
-20.199217218,-35.031252101999996
-20.194932321000003,-35.029023719
-20.190647424,-35.026795336
-20.186362527,-35.024566953000004
-20.182077630000002,-35.02233857
-20.177792733,-35.020110187
-20.173507836000002,-35.017881804
-20.169222939,-35.015653421
-20.164938042,-35.013425038
-20.160653145,-35.011196655
-20.156368248000003,-35.008968272000004
-20.152083350999998,-35.006739889
-20.147798454,-35.004511506
-20.143513557000002,-35.002283123000005
-20.13922866,-35.00005474
-20.134943763,-34.997826357
-20.130658866,-34.995597974
-20.126373969,-34.993369591000004
-20.122089072,-34.991141208
-20.117804175,-34.988912825
-20.113519278,-34.986684442
-20.109234381,-34.984456059
-20.104949484000002,-34.982227676
-20.100664586999997,-34.979999293
-20.09637969,-34.977770910000004
-20.092094793,-34.975542527
-20.087809896000003,-34.973314144
-20.083524998999998,-34.971085761
-20.079240102,-34.968857378
-20.074955205000002,-34.966628995
-20.070670308,-34.964400612
-20.066385411,-34.962172229
-20.062100514,-34.959943846
-20.057815617,-34.957715463
-20.05353072,-34.95548708
-20.049245823,-34.953258697
-20.044960925999998,-34.951030314
-20.040676029,-34.948801931
-20.036391132,-34.946573548
-20.032106235,-34.944345165
-20.027821338,-34.942116782
-20.023536441,-34.939888399
-20.019251544,-34.937660016
-20.014966647,-34.935431633
-20.01068175,-34.933203250000005
-20.006396853,-34.930974867
-20.002111956,-34.928746484
-19.997827059,-34.926518101
-19.993542162,-34.924289718
-19.989257265,-34.922061334999995
-19.984972368,-34.919832952
-19.980687471,-34.917604569
-19.976402574,-34.915376186
-19.972117677,-34.913147803
-19.967832780000002,-34.91091942
-19.963547883,-34.908691037
-19.959262986,-34.906462654
-19.954978089,-34.904234271
-19.950693192,-34.902005888
-19.946408294999998,-34.899777505
-19.942123398,-34.897549122
-19.937838500999998,-34.895320739
-19.933553604,-34.893092356
-19.929268707,-34.890863973
-19.92498381,-34.88863559
-19.920698913,-34.886407207000005
-19.916414016,-34.884178824
-19.912129119,-34.881950441
-19.907844222,-34.879722058
-19.903559325,-34.877493675
-19.899274428,-34.875265292
-19.894989531,-34.873036909
-19.890704634000002,-34.870808526
-19.886419736999997,-34.868580143
-19.88213484,-34.86635176
-19.877849943,-34.864123377
-19.873565046,-34.861894994
-19.869280148999998,-34.859666610999994
-19.864995252,-34.857438228
-19.860710355,-34.855209845
-19.856425457999997,-34.852981461999995
-19.852140561,-34.850753079
-19.847855664,-34.848524696
-19.843570767,-34.846296312999996
-19.839285869999998,-34.844067929999994
-19.835000973,-34.841839547
-19.830716075999998,-34.839611164
-19.826431178999997,-34.837382781
-19.822146282,-34.835154398
-19.817861385,-34.832926015
-19.813576488,-34.830697631999996
-19.809291590999997,-34.828469249
-19.805006694,-34.826240866
-19.800721797,-34.824012483
-19.7964369,-34.821784099999995
-19.792152002999998,-34.819555717
-19.787867106,-34.817327334
-19.783582209,-34.815098950999996
-19.779297311999997,-34.812870567999994
-19.775012415,-34.810642185
-19.770727517999998,-34.808413802
-19.766442621,-34.806185419
-19.762157723999998,-34.803957036
-19.757872827,-34.801728653
-19.75358793,-34.799500269999996
-19.749303033,-34.797271887
-19.745018136,-34.795043504
-19.740733239,-34.792815121000004
-19.736448342000003,-34.790586738
-19.732163445,-34.788358355
-19.727878548,-34.786129972000005
-19.723593651,-34.783901589
-19.719308754000004,-34.781673206
-19.715023857000002,-34.779444823000006
-19.71073896,-34.777216440000004
-19.706454063000002,-34.774988057
-19.702169166,-34.772759674
-19.697884269,-34.770531291
-19.693599372,-34.768302908
-19.689314475,-34.76607452500001
-19.685029578,-34.763846142
-19.680744681,-34.761617759
-19.676459784000002,-34.759389376
-19.672174887,-34.757160993
-19.667889990000003,-34.75493261
-19.663605093,-34.752704227
-19.659320196000003,-34.750475844
-19.655035299,-34.748247461000005
-19.650750402,-34.746019078
-19.646465505000002,-34.743790695
-19.642180608,-34.741562312
-19.637895711,-34.739333929000004
-19.633610814,-34.737105546
-19.629325917,-34.734877163
-19.62504102,-34.732648780000005
-19.620756123,-34.730420397
-19.616471226,-34.728192014
-19.612186329,-34.725963631000006
-19.607901432,-34.723735248
-19.603616535,-34.721506865
-19.599331638,-34.719278482
-19.595046740999997,-34.717050099000005
-19.590761844,-34.714821716
-19.586476946999998,-34.712593333
-19.58219205,-34.71036495
-19.577907152999998,-34.708136567
-19.573622256,-34.705908183999995
-19.569337359,-34.703679801
-19.565052462,-34.701451418
-19.560767565,-34.699223035
-19.556482668,-34.696994652
-19.552197771,-34.694766269
-19.547912873999998,-34.692537886
-19.543627977,-34.690309503
-19.539343080000002,-34.68808112
-19.535058183,-34.685852737
-19.530773286,-34.683624354
-19.526488389,-34.681395971
-19.522203492,-34.679167588
-19.517918595,-34.676939205000004
-19.513633698,-34.674710822
-19.509348801,-34.672482439
-19.505063904,-34.670254056000005
-19.500779007,-34.668025673
-19.49649411,-34.66579729
-19.492209213000002,-34.663568907
-19.487924315999997,-34.661340523999996
-19.483639419,-34.659112141
-19.479354522,-34.656883758
-19.475069625,-34.654655375
-19.470784727999998,-34.652426992
-19.466499831,-34.650198609
-19.462214934,-34.647970226
-19.457930037,-34.645741842999996
-19.45364514,-34.64351346
-19.449360243,-34.641285077
-19.445075346,-34.639056694000004
-19.440790448999998,-34.636828311
-19.436505552,-34.634599928
-19.432220655000002,-34.632371545
-19.427935758,-34.630143162
-19.423650861,-34.627914779
-19.419365964,-34.625686396
-19.415081067,-34.623458013000004
-19.410796169999998,-34.62122963
-19.406511273,-34.619001247
-19.402226375999998,-34.616772864
-19.397941479,-34.614544480999996
-19.393656582,-34.612316098
-19.389371685,-34.610087715
-19.385086788,-34.607859332
-19.380801891,-34.605630949
-19.376516994,-34.603402566
-19.372232097,-34.601174183
-19.3679472,-34.5989458
-19.363662302999998,-34.596717417
-19.359377406,-34.594489034
-19.355092509,-34.592260651000004
-19.350807612,-34.590032268
-19.346522715,-34.587803885
-19.342237818,-34.585575502
-19.337952921,-34.583347118999995
-19.333668023999998,-34.581118736
-19.329383127,-34.578890353
-19.32509823,-34.576661969999996
-19.320813332999997,-34.574433587
-19.316528436,-34.572205204
-19.312243538999997,-34.569976821
-19.307958642,-34.567748437999995
-19.303673744999998,-34.56552005499999
-19.299388848,-34.563291672
-19.295103950999998,-34.561063289
-19.290819054,-34.558834905999994
-19.286534157,-34.556606523
-19.28224926,-34.55437814
-19.277964363,-34.552149756999995
-19.273679465999997,-34.549921374
-19.269394569,-34.547692991
-19.265109671999998,-34.545464607999996
-19.260824774999996,-34.543236225
-19.256539877999998,-34.541007842
-19.252254981,-34.538779459
-19.247970084,-34.536551075999995
-19.243685186999997,-34.534322693
-19.23940029,-34.53209431
-19.235115392999997,-34.529865927
-19.230830496,-34.527637544
-19.226545598999998,-34.525409161
-19.222260702,-34.523180778
-19.217975805,-34.520952394999995
-19.213690907999997,-34.51872401199999
-19.209406011,-34.516495629
-19.205121114,-34.514267246
-19.200836217000003,-34.512038863
-19.19655132,-34.509810480000006
-19.192266423,-34.507582097
-19.187981526,-34.505353714
-19.183696629,-34.503125331
-19.179411732,-34.500896948000005
-19.175126835,-34.498668565
-19.170841938,-34.496440182
-19.166557041,-34.494211799
-19.162272144,-34.491983416000004
-19.157987247,-34.489755033
-19.15370235,-34.48752665
